100034 ,201501,20150105,6,40
103714 ,201502,20150214,,2
103714 ,201502,20150215,,6
103714 ,201502,20150217,1,8
103714 ,201502,20150223,,4
103714 ,201502,20150224,1,15
103714 ,201502,20150225,,3
103714 ,201502,20150226,,4
103715 ,201502,20150204,,1
103715 ,201502,20150205,,1
103715 ,201502,20150208,2,8
103715 ,201502,20150209,,5
103715 ,201502,20150210,,4
103715 ,201502,20150211,1,4
103715 ,201502,20150212,2,25
103715 ,201502,20150213,1,17
103715 ,201502,20150214,2,8
103715 ,201502,20150216,,13
103715 ,201502,20150217,6,28
103715 ,201502,20150223,,8
103715 ,201502,20150224,1,5
103715 ,201502,20150225,1,5
103715 ,201502,20150226,1,7
103715 ,201502,20150227,,2
103719 ,201501,20150107,,22
103719 ,201501,20150108,,4
103719 ,201501,20150109,1,11
103719 ,201501,20150110,3,24
103719 ,201501,20150113,1,6
103719 ,201501,20150114,,3
103719 ,201501,20150115,,10
103719 ,201501,20150116,,2
103719 ,201501,20150117,1,15
103719 ,201501,20150118,,18
103719 ,201501,20150119,,4
103719 ,201501,20150120,1,11
103719 ,201501,20150121,1,12
103719 ,201501,20150122,,8
103719 ,201501,20150123,1,15
103719 ,201501,20150124,,1
103719 ,201501,20150126,2,13
103719 ,201501,20150127,1,1
103719 ,201501,20150128,2,21
103719 ,201501,20150129,6,38
103719 ,201501,20150130,2,15
103720 ,201503,20150303,,2
103720 ,201503,20150306,,9
103720 ,201503,20150307,,2
103720 ,201503,20150308,,2
104001 ,201501,20150108,,3
104001 ,201501,20150122,2,15
104001 ,201501,20150127,1,10
104001 ,201501,20150129,2,6
104001 ,201501,20150130,,9
104001 ,201502,20150217,1,4
104001 ,201502,20150223,1,10
104001 ,201502,20150224,4,22
104001 ,201503,20150307,,6
104703 ,201503,20150303,,2
104703 ,201503,20150304,3,21
104703 ,201503,20150305,11,22
104703 ,201503,20150306,,3
104703 ,201503,20150307,34,93
104704 ,201503,20150303,4,12
104704 ,201503,20150304,1,3
104704 ,201503,20150305,2,14
104704 ,201503,20150306,9,47
104704 ,201503,20150307,13,28
104704 ,201503,20150308,2,15
104705 ,201503,20150304,,5
104705 ,201503,20150305,1,5
104705 ,201503,20150306,,1
104705 ,201503,20150307,,2
104908 ,201502,20150203,,1
104908 ,201502,20150204,,3
104908 ,201502,20150205,,3
104908 ,201502,20150206,5,40
104908 ,201502,20150207,2,22
104908 ,201502,20150208,3,25
104908 ,201502,20150209,,3
104908 ,201502,20150210,2,13
104908 ,201502,20150211,,3
104908 ,201502,20150212,,6
104908 ,201502,20150213,3,13
104908 ,201502,20150214,1,5
104908 ,201502,20150216,3,28
104908 ,201502,20150217,6,68
104908 ,201502,20150218,,3
104908 ,201502,20150223,21,136
104908 ,201502,20150224,5,23
104908 ,201502,20150225,1,11
104908 ,201502,20150226,5,40
104908 ,201502,20150227,1,15
63440  ,201501,20150102,,8
63440  ,201501,20150103,,17
63440  ,201501,20150106,,8
63440  ,201501,20150107,,8
63440  ,201501,20150108,,3
63440  ,201501,20150109,,17
63440  ,201501,20150110,,6
63440  ,201501,20150113,,15
63440  ,201501,20150114,,9
63440  ,201501,20150115,,5
63440  ,201501,20150116,,14
63440  ,201501,20150117,,5
63440  ,201501,20150118,,3
63440  ,201501,20150120,,9
63440  ,201501,20150121,,16
63440  ,201501,20150122,,10
63440  ,201501,20150123,,4
63440  ,201501,20150124,,13
63440  ,201501,20150127,,7
63440  ,201501,20150128,,4
63440  ,201501,20150130,,12
63440  ,201501,20150131,,8
63440  ,201502,20150203,3,27
63440  ,201502,20150204,,4
63440  ,201502,20150205,1,9
63440  ,201502,20150206,,4
63440  ,201502,20150210,1,5
63440  ,201502,20150211,,4
63440  ,201502,20150213,,12
63440  ,201502,20150214,4,24
63440  ,201502,20150215,1,8
63440  ,201502,20150216,,8
63440  ,201502,20150217,1,10
63440  ,201502,20150218,1,20
63440  ,201502,20150219,1,8
63440  ,201502,20150220,1,11
63440  ,201502,20150221,,4
63440  ,201502,20150222,1,7
63440  ,201502,20150224,,4
63440  ,201502,20150225,,19
63440  ,201502,20150226,2,17
63440  ,201502,20150227,,4
63440  ,201502,20150228,,15
63440  ,201503,20150303,,8
63440  ,201503,20150304,,4
63440  ,201503,20150305,,13
63440  ,201503,20150306,,4
63440  ,201503,20150307,,12
74437  ,201501,20150113,,11
75169  ,201501,20150101,,14
75169  ,201501,20150102,1,25
75169  ,201501,20150103,3,23
75169  ,201501,20150105,8,119
75169  ,201501,20150106,2,14
75169  ,201501,20150110,8,77
75169  ,201501,20150120,5,20
75169  ,201501,20150122,3,10
75169  ,201501,20150123,16,32
75169  ,201501,20150127,11,21
75169  ,201501,20150129,2,14
75169  ,201502,20150201,2,4
75169  ,201502,20150202,32,72
75169  ,201502,20150203,7,22
75169  ,201502,20150204,8,22
75169  ,201502,20150205,7,18
75169  ,201502,20150206,9,25
75169  ,201502,20150207,,3
75169  ,201502,20150209,,7
75169  ,201502,20150210,6,20
75169  ,201502,20150211,5,15
75169  ,201502,20150212,52,155
75169  ,201502,20150220,,3
75169  ,201502,20150221,,5
75169  ,201502,20150222,9,18
75169  ,201502,20150223,10,26
75169  ,201502,20150224,5,11
75169  ,201502,20150225,32,79
75169  ,201502,20150226,33,85
75169  ,201502,20150227,3,15
75169  ,201502,20150228,,8
75169  ,201503,20150301,5,38
75169  ,201503,20150302,44,105
75169  ,201503,20150303,5,10
75169  ,201503,20150304,,7
75169  ,201503,20150305,16,53
75169  ,201503,20150306,6,25
75169  ,201503,20150307,3,7
79473  ,201501,20150102,,7
79473  ,201501,20150105,,8
79473  ,201501,20150107,,11
79473  ,201501,20150108,,5
79473  ,201501,20150109,,6
79473  ,201501,20150114,,7
79473  ,201501,20150115,,6
79473  ,201501,20150121,,8
79473  ,201501,20150122,,10
79473  ,201501,20150123,,13
79473  ,201501,20150126,,10
79473  ,201502,20150205,,2
79473  ,201502,20150206,,9
79473  ,201502,20150207,,8
79473  ,201502,20150208,,4
79473  ,201502,20150217,,4
79473  ,201502,20150219,,6
79473  ,201502,20150223,,10
79473  ,201502,20150224,3,9
79473  ,201502,20150225,,5
79473  ,201502,20150226,,4
79473  ,201502,20150228,12,20
79473  ,201503,20150302,,17
79473  ,201503,20150304,,3
79473  ,201503,20150305,,10
79473  ,201503,20150306,4,8
79473  ,201503,20150307,22,36
80600  ,201501,20150102,37,188
80600  ,201501,20150103,,8
80600  ,201501,20150104,,2
80600  ,201501,20150105,1,12
80600  ,201501,20150106,4,48
80600  ,201501,20150107,,10
80600  ,201501,20150108,5,57
80600  ,201501,20150109,15,42
80600  ,201501,20150110,1,11
80600  ,201501,20150113,3,41
80600  ,201501,20150115,2,55
80600  ,201501,20150116,4,19
80600  ,201501,20150119,11,47
80600  ,201501,20150120,16,38
80600  ,201501,20150121,28,55
80600  ,201501,20150126,12,30
80600  ,201501,20150127,27,47
80600  ,201501,20150128,9,21
80600  ,201501,20150129,10,21
80600  ,201501,20150130,14,39
80600  ,201501,20150131,,13
80600  ,201502,20150201,1,5
80600  ,201502,20150202,9,20
80600  ,201502,20150203,1,3
80600  ,201502,20150204,26,50
80600  ,201502,20150205,19,34
80600  ,201502,20150206,1,2
80600  ,201502,20150207,2,6
80600  ,201502,20150208,1,2
80600  ,201502,20150209,3,10
80600  ,201502,20150210,17,35
80600  ,201502,20150211,78,149
80600  ,201502,20150212,35,73
80600  ,201502,20150213,10,27
80600  ,201502,20150214,8,19
80600  ,201502,20150215,23,42
80600  ,201502,20150216,16,38
80600  ,201502,20150217,,3
80600  ,201502,20150218,29,67
80600  ,201502,20150219,54,122
80600  ,201503,20150302,44,86
80600  ,201503,20150303,14,37
80600  ,201503,20150304,1,6
80600  ,201503,20150306,,1
80600  ,201503,20150307,15,26
83363  ,201501,20150103,,2
83363  ,201501,20150105,1,15
83363  ,201501,20150106,1,13
83363  ,201501,20150109,,2
83363  ,201501,20150110,,4
83363  ,201501,20150113,2,19
83363  ,201501,20150114,4,22
83363  ,201501,20150116,2,23
83363  ,201501,20150117,1,7
83363  ,201501,20150119,29,48
83363  ,201501,20150120,22,26
83363  ,201501,20150121,6,6
83363  ,201501,20150122,2,6
83363  ,201501,20150123,,2
83363  ,201501,20150124,1,3
83363  ,201501,20150126,8,8
83363  ,201501,20150127,12,36
83363  ,201501,20150128,7,15
83363  ,201501,20150129,,1
83363  ,201501,20150130,9,11
83363  ,201501,20150131,11,19
83363  ,201502,20150201,26,35
83363  ,201502,20150202,7,16
83363  ,201502,20150203,10,17
83363  ,201502,20150204,18,26
83363  ,201502,20150205,3,6
83363  ,201502,20150216,13,22
83363  ,201502,20150221,2,5
83363  ,201502,20150222,1,18
83363  ,201502,20150223,13,31
83363  ,201502,20150224,17,29
83363  ,201502,20150225,23,63
83363  ,201502,20150226,5,22
83363  ,201502,20150227,6,14
83363  ,201502,20150228,1,6
83363  ,201503,20150302,6,32
83363  ,201503,20150303,4,23
83363  ,201503,20150304,8,22
83363  ,201503,20150305,6,6
83363  ,201503,20150306,9,21
83363  ,201503,20150307,1,3
84306  ,201501,20150102,4,54
84306  ,201501,20150103,1,27
84306  ,201501,20150104,1,12
84306  ,201501,20150105,5,40
84306  ,201501,20150106,4,50
84306  ,201501,20150107,2,18
84306  ,201501,20150108,1,7
84306  ,201501,20150109,1,14
84306  ,201501,20150110,,3
84306  ,201501,20150112,1,16
84306  ,201501,20150113,,9
84306  ,201501,20150114,1,10
84306  ,201501,20150115,1,10
84306  ,201501,20150116,3,20
84306  ,201501,20150117,5,14
84306  ,201501,20150119,,2
84306  ,201501,20150121,,2
84306  ,201501,20150123,2,8
84306  ,201501,20150124,4,21
84306  ,201501,20150126,,2
84306  ,201501,20150127,4,20
84306  ,201501,20150128,2,8
84306  ,201501,20150129,1,8
84306  ,201501,20150130,1,19
84306  ,201501,20150131,3,19
84306  ,201502,20150202,3,18
84306  ,201502,20150203,5,31
84306  ,201502,20150204,9,24
84306  ,201502,20150205,4,18
84306  ,201502,20150206,9,46
84306  ,201502,20150207,1,9
84306  ,201502,20150211,13,46
84306  ,201502,20150212,3,19
84306  ,201502,20150213,5,26
84306  ,201502,20150214,2,20
84306  ,201502,20150215,12,33
84306  ,201502,20150216,4,25
84306  ,201502,20150217,2,9
84306  ,201502,20150218,12,49
84306  ,201502,20150219,21,64
84306  ,201503,20150304,,2
84306  ,201503,20150306,4,10
84306  ,201503,20150307,10,22
84333  ,201501,20150101,2,6
84333  ,201501,20150102,2,11
84333  ,201501,20150105,7,22
84333  ,201501,20150106,1,22
84333  ,201501,20150107,,23
84333  ,201501,20150108,2,5
84333  ,201501,20150109,3,25
84333  ,201501,20150110,3,16
84333  ,201501,20150112,,14
84333  ,201501,20150113,,16
84333  ,201501,20150114,1,13
84333  ,201501,20150115,1,13
84333  ,201501,20150116,,3
84333  ,201501,20150117,2,13
84333  ,201501,20150119,,4
84333  ,201501,20150120,3,11
84333  ,201501,20150121,6,11
84333  ,201501,20150122,,3
84333  ,201501,20150123,4,16
84333  ,201501,20150124,,9
84333  ,201502,20150202,2,3
84333  ,201502,20150203,,2
84333  ,201502,20150204,1,4
84333  ,201502,20150205,4,5
84333  ,201502,20150206,4,13
84333  ,201502,20150207,1,5
84333  ,201502,20150209,,4
84333  ,201502,20150210,2,16
84333  ,201502,20150211,,15
84333  ,201502,20150212,7,30
84333  ,201502,20150213,4,18
84333  ,201502,20150223,3,16
84333  ,201502,20150224,1,3
84333  ,201502,20150226,1,3
84333  ,201502,20150227,,1
84333  ,201503,20150302,2,8
84333  ,201503,20150303,1,5
84333  ,201503,20150304,2,2
84333  ,201503,20150305,2,19
84333  ,201503,20150306,3,13
84333  ,201503,20150307,1,6
84449  ,201501,20150115,,3
84449  ,201501,20150123,,18
84449  ,201501,20150124,,1
84449  ,201501,20150126,,1
84449  ,201502,20150213,,2
84465  ,201501,20150101,1,4
84465  ,201501,20150102,2,7
84465  ,201501,20150103,1,2
84465  ,201501,20150106,1,5
84465  ,201501,20150107,3,8
84465  ,201501,20150110,1,4
84465  ,201501,20150111,1,2
84465  ,201501,20150113,1,4
84465  ,201501,20150116,,1
84465  ,201501,20150117,,1
84465  ,201501,20150118,1,7
84465  ,201501,20150120,1,4
84465  ,201501,20150121,,1
84465  ,201501,20150123,1,2
84465  ,201501,20150124,1,4
84465  ,201501,20150125,1,2
84465  ,201501,20150128,,2
84465  ,201502,20150201,,1
84465  ,201502,20150202,1,6
84465  ,201502,20150203,,1
84465  ,201502,20150204,,1
84465  ,201502,20150206,,1
84465  ,201502,20150207,1,2
84465  ,201502,20150208,,8
84465  ,201502,20150210,,1
84465  ,201502,20150211,,1
84465  ,201502,20150213,1,3
84465  ,201502,20150214,4,13
84465  ,201502,20150216,1,13
84465  ,201502,20150217,2,6
84465  ,201502,20150222,1,8
84465  ,201502,20150225,1,3
84465  ,201502,20150226,,1
84465  ,201502,20150227,1,3
84465  ,201502,20150228,1,4
84465  ,201503,20150301,,2
84465  ,201503,20150302,,1
84465  ,201503,20150307,1,5
84465  ,201503,20150308,1,3
85015  ,201501,20150105,,6
85015  ,201501,20150106,2,9
85015  ,201501,20150107,1,3
85015  ,201501,20150109,2,8
85015  ,201501,20150112,,3
85015  ,201501,20150114,,3
85015  ,201501,20150115,,2
85015  ,201501,20150116,,1
85015  ,201501,20150120,1,4
85015  ,201501,20150121,1,7
85015  ,201501,20150123,1,4
85015  ,201501,20150124,,2
85015  ,201501,20150126,,3
85015  ,201501,20150127,,1
85015  ,201501,20150130,,1
85015  ,201502,20150203,,2
85015  ,201502,20150204,1,7
85015  ,201502,20150206,,3
85015  ,201502,20150223,1,4
85015  ,201502,20150224,1,4
85015  ,201503,20150304,1,4
85090  ,201501,20150106,7,76
85090  ,201501,20150107,8,20
85090  ,201501,20150108,8,63
85090  ,201501,20150109,,8
85090  ,201501,20150110,7,79
85090  ,201501,20150112,9,65
85090  ,201501,20150113,3,51
85090  ,201501,20150114,13,39
85090  ,201501,20150115,,5
85090  ,201501,20150116,7,61
85090  ,201501,20150117,,4
85090  ,201501,20150119,13,36
85090  ,201501,20150120,8,35
85090  ,201501,20150121,1,3
85090  ,201501,20150122,1,3
85090  ,201501,20150123,5,14
85090  ,201501,20150124,1,5
85090  ,201501,20150125,,1
85090  ,201501,20150126,10,44
85090  ,201501,20150127,19,38
85090  ,201501,20150128,3,6
85090  ,201501,20150129,12,28
85090  ,201501,20150130,6,13
85090  ,201501,20150131,9,24
85090  ,201502,20150202,25,44
85090  ,201502,20150203,,1
85090  ,201502,20150204,4,10
85090  ,201502,20150205,9,17
85090  ,201502,20150206,,3
85090  ,201502,20150207,4,9
85090  ,201502,20150209,16,40
85090  ,201502,20150210,2,8
85090  ,201502,20150211,,1
85090  ,201502,20150212,20,34
85090  ,201502,20150213,12,28
85090  ,201502,20150214,,1
85090  ,201502,20150215,,1
85090  ,201502,20150216,37,89
85090  ,201502,20150217,55,100
85090  ,201502,20150218,32,67
85090  ,201502,20150219,42,125
85090  ,201502,20150227,8,21
85090  ,201502,20150228,15,30
85090  ,201503,20150302,59,110
85090  ,201503,20150303,,2
85090  ,201503,20150304,13,31
85090  ,201503,20150305,5,18
85090  ,201503,20150306,5,13
85090  ,201503,20150307,2,10
85092  ,201501,20150106,2,35
85092  ,201501,20150107,1,37
85092  ,201501,20150108,3,67
85092  ,201501,20150111,4,57
85092  ,201501,20150112,2,54
85092  ,201501,20150113,2,43
85092  ,201501,20150114,,14
85092  ,201501,20150117,,10
85092  ,201501,20150118,4,77
85092  ,201501,20150119,1,20
85092  ,201501,20150121,3,62
85092  ,201501,20150122,,8
85092  ,201501,20150123,3,39
85092  ,201501,20150124,2,53
85092  ,201501,20150126,3,33
85092  ,201501,20150127,,67
85092  ,201501,20150128,4,77
85092  ,201501,20150129,,16
85092  ,201502,20150204,2,64
85092  ,201502,20150205,2,63
85092  ,201502,20150206,3,48
85092  ,201502,20150207,4,89
85092  ,201502,20150209,7,99
85092  ,201502,20150210,,28
85092  ,201502,20150211,10,98
85092  ,201502,20150212,11,78
85092  ,201502,20150218,,3
85092  ,201502,20150219,,1
85092  ,201502,20150221,2,46
85092  ,201502,20150222,1,14
85092  ,201502,20150223,2,42
85092  ,201502,20150224,25,365
85092  ,201503,20150303,,9
85092  ,201503,20150304,4,40
85092  ,201503,20150305,3,49
85092  ,201503,20150306,2,31
85093  ,201501,20150102,,1
85093  ,201501,20150105,,1
85093  ,201501,20150106,,9
85093  ,201501,20150109,,3
85093  ,201501,20150114,1,5
85093  ,201501,20150115,,5
85093  ,201501,20150116,1,1
85093  ,201501,20150117,8,10
85093  ,201501,20150119,20,21
85093  ,201501,20150120,4,5
85093  ,201501,20150121,12,29
85093  ,201501,20150122,,9
85093  ,201501,20150123,2,9
85093  ,201501,20150124,3,14
85093  ,201501,20150126,,1
85093  ,201501,20150127,,1
85093  ,201501,20150129,2,2
85093  ,201501,20150130,5,16
85093  ,201501,20150131,7,9
85093  ,201502,20150202,,6
85093  ,201502,20150209,15,15
85093  ,201502,20150210,2,2
85093  ,201502,20150211,19,20
85093  ,201502,20150212,6,12
85093  ,201502,20150213,12,16
85093  ,201502,20150214,,5
85093  ,201502,20150223,8,17
85093  ,201502,20150224,2,13
85093  ,201502,20150225,9,23
85093  ,201502,20150226,12,12
85093  ,201502,20150227,8,15
85093  ,201503,20150302,6,12
85093  ,201503,20150303,1,1
85093  ,201503,20150304,9,9
85104  ,201501,20150104,,1
85104  ,201501,20150107,,4
85104  ,201501,20150108,,2
85104  ,201501,20150112,,2
85104  ,201501,20150119,,4
85104  ,201501,20150126,,6
85104  ,201502,20150205,,3
85104  ,201502,20150212,,3
85104  ,201502,20150213,,1
85104  ,201502,20150216,,3
85104  ,201502,20150218,,3
85104  ,201503,20150303,,3
85104  ,201503,20150304,,3
85104  ,201503,20150306,,3
85136  ,201501,20150102,1,14
85136  ,201501,20150103,,6
85136  ,201501,20150105,,9
85136  ,201501,20150106,2,12
85136  ,201501,20150108,1,8
85136  ,201501,20150112,,8
85136  ,201501,20150114,2,10
85136  ,201501,20150115,,5
85136  ,201501,20150119,1,10
85136  ,201501,20150123,,4
85136  ,201501,20150126,,9
85136  ,201501,20150128,,7
85136  ,201501,20150129,,4
85136  ,201502,20150202,,1
85136  ,201502,20150203,,4
85136  ,201502,20150206,,3
85136  ,201502,20150208,,1
85136  ,201502,20150212,,8
85136  ,201502,20150213,,3
85136  ,201502,20150226,1,11
85136  ,201502,20150227,,4
85136  ,201503,20150302,1,19
85136  ,201503,20150303,,6
85136  ,201503,20150304,,10
85136  ,201503,20150306,,4
85167  ,201501,20150105,,8
85167  ,201501,20150106,2,25
85167  ,201501,20150110,,1
85167  ,201501,20150114,,7
85167  ,201501,20150116,,6
85167  ,201501,20150117,,6
85167  ,201501,20150119,,2
85167  ,201501,20150121,4,4
85167  ,201501,20150126,2,2
85167  ,201501,20150128,,6
85167  ,201501,20150129,3,6
85167  ,201502,20150202,1,14
85167  ,201502,20150203,,6
85167  ,201502,20150204,1,8
85167  ,201502,20150205,1,6
85167  ,201502,20150206,1,3
85167  ,201502,20150207,,6
85167  ,201502,20150209,5,11
85167  ,201502,20150210,2,4
85167  ,201502,20150211,,7
85167  ,201502,20150212,2,2
85167  ,201502,20150213,,1
85167  ,201502,20150216,,3
85167  ,201502,20150217,3,7
85167  ,201502,20150218,,5
85167  ,201502,20150219,,1
85167  ,201502,20150223,,8
85167  ,201502,20150224,3,14
85167  ,201502,20150225,2,7
85167  ,201502,20150226,,11
85167  ,201502,20150227,,3
85167  ,201502,20150228,,4
85167  ,201503,20150302,,4
85167  ,201503,20150303,,1
85167  ,201503,20150304,,5
85167  ,201503,20150306,,13
85167  ,201503,20150307,,7
86010  ,201501,20150113,,17
86010  ,201501,20150114,,6
86010  ,201501,20150117,,19
86010  ,201501,20150119,1,13
86010  ,201501,20150120,,22
86010  ,201501,20150122,1,21
86010  ,201501,20150123,,18
86010  ,201501,20150128,,8
86010  ,201501,20150129,,7
86010  ,201501,20150130,,12
86010  ,201502,20150204,,8
86010  ,201502,20150206,2,41
86010  ,201502,20150207,2,33
86010  ,201502,20150212,1,16
86010  ,201502,20150213,2,35
86010  ,201502,20150216,1,14
86010  ,201502,20150217,1,13
86010  ,201503,20150303,,11
86010  ,201503,20150304,5,38
86090  ,201501,20150106,,9
86090  ,201501,20150107,,9
86090  ,201501,20150111,,12
86090  ,201501,20150116,,8
86090  ,201501,20150117,,36
86090  ,201501,20150118,,15
86090  ,201501,20150119,,40
86090  ,201501,20150125,,9
86090  ,201501,20150126,,5
86090  ,201501,20150128,,15
86090  ,201501,20150129,,18
86090  ,201502,20150204,,24
86090  ,201502,20150205,,4
86090  ,201502,20150209,,11
86090  ,201502,20150210,,24
86090  ,201502,20150211,,9
86090  ,201502,20150212,,10
86090  ,201502,20150216,,36
86090  ,201502,20150217,,40
86090  ,201502,20150221,,29
86090  ,201502,20150222,,15
86090  ,201502,20150223,,15
86090  ,201502,20150224,,7
86090  ,201502,20150226,,30
86090  ,201502,20150227,,18
86090  ,201502,20150228,,25
86090  ,201503,20150301,,9
86090  ,201503,20150302,,23
86090  ,201503,20150305,,9
86159  ,201501,20150102,2,18
86159  ,201501,20150107,,15
86159  ,201501,20150108,1,14
86159  ,201501,20150109,,16
86159  ,201501,20150110,,7
86159  ,201501,20150112,,2
86159  ,201501,20150114,,15
86159  ,201501,20150115,1,18
86159  ,201501,20150116,,2
86159  ,201501,20150117,1,15
86159  ,201501,20150119,5,24
86159  ,201501,20150120,,3
86159  ,201501,20150121,4,26
86159  ,201501,20150126,2,11
86159  ,201501,20150127,,3
86159  ,201501,20150128,2,7
86159  ,201501,20150129,2,11
86159  ,201501,20150130,2,10
86159  ,201502,20150201,1,5
86159  ,201502,20150203,,8
86159  ,201502,20150209,1,4
86159  ,201502,20150210,,1
86159  ,201502,20150211,3,6
86159  ,201502,20150212,,18
86159  ,201502,20150213,,1
86159  ,201502,20150216,1,19
86159  ,201502,20150217,,5
86159  ,201502,20150223,4,15
86159  ,201502,20150224,2,15
86159  ,201502,20150225,1,8
86159  ,201502,20150226,3,13
86159  ,201502,20150227,1,3
86159  ,201502,20150228,,2
86159  ,201503,20150302,2,12
86159  ,201503,20150303,,2
86159  ,201503,20150304,3,26
86159  ,201503,20150305,1,9
86159  ,201503,20150307,2,15
86208  ,201501,20150101,,3
86208  ,201501,20150102,,30
86208  ,201501,20150103,2,15
86208  ,201501,20150105,2,46
86208  ,201501,20150106,,13
86208  ,201501,20150107,2,22
86208  ,201501,20150108,1,17
86208  ,201501,20150109,2,35
86208  ,201501,20150110,4,37
86208  ,201501,20150112,,21
86208  ,201501,20150113,,5
86208  ,201501,20150114,1,15
86208  ,201501,20150115,2,65
86208  ,201501,20150116,,6
86208  ,201501,20150117,,4
86208  ,201501,20150119,5,24
86208  ,201501,20150120,4,23
86208  ,201501,20150121,,9
86208  ,201501,20150122,2,4
86208  ,201501,20150123,,9
86208  ,201501,20150124,2,6
