Date,63440,74437,75169,79473,80600,83363,84306,84333,84449,84465,85015,85090,85092,85093,85104,85136,85167,86010,86090,86159,86208,87105,87193,88076,88086,88091,88114,88174,88175,88191,89002,89008,89082,89128,89903,90030,90048,91061,91075,92008,92016,92041,92082,92162,92175,93012,93042,93050,93107,93147,93162,94090,94135,95016,95054,95077,95107,95203,96036,96067,96143,96146,96154,97034,97065,97097,97122,97156,98032,98053,98055,99142,99235,100034,100081,100086,100102,100105,100125,100175,100180,100235,101001,101007,101022,101068,101069,101101,101205,101206,102025,102030,102052,102059,102076,102156,102163,102191,102199,102200,103108,103113,103189,103194,103707,103708,103709,103714,103715,103719,104001,104908
20150129,0,0,14,0,21,1,8,0,0,0,0,28,16,2,0,4,6,7,18,11,30,0,4,11,10,0,0,25,8,5,37,0,0,0,0,26,0,0,0,0,10,0,33,0,0,0,10,0,47,19,0,0,5,0,0,0,79,0,3,0,6,0,11,4,32,0,47,0,0,26,15,20,0,3,35,22,6,0,0,0,10,114,0,0,0,0,0,0,0,23,0,10,23,34,0,0,20,0,6,0,0,7,23,0,1,0,7,0,0,38,6,0
20150130,12,0,0,0,39,11,19,0,0,0,1,13,0,16,0,0,0,12,0,10,34,0,5,27,5,0,0,33,2,0,37,0,0,0,0,18,0,0,7,0,0,0,0,3,6,0,0,0,17,8,0,13,0,0,0,0,62,0,10,0,8,31,3,14,0,0,30,0,0,26,9,28,0,0,42,0,16,0,0,8,0,35,0,0,0,0,8,0,0,0,18,9,49,52,0,0,6,0,0,0,0,0,41,0,0,0,0,0,0,15,9,0
20150131,8,0,0,0,13,19,19,0,0,0,0,24,0,9,0,0,0,0,0,0,10,0,8,33,11,0,0,40,0,4,37,0,0,47,0,32,0,18,0,0,1,0,11,16,0,0,0,0,11,12,0,7,0,0,0,0,43,0,2,0,5,0,4,18,0,8,29,0,0,54,0,15,0,0,20,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,84,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0
20150201,0,0,4,0,5,35,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,1,36,0,0,52,0,0,0,20,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,4,0,27,0,0,0,0,0,1,0,0,0,26,0,0,0,12,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20150202,0,0,72,0,20,16,18,3,0,6,0,44,0,6,0,1,14,0,0,0,30,41,16,26,11,5,30,32,26,18,16,0,0,18,0,0,0,20,0,0,11,0,35,0,0,63,0,0,0,31,24,4,117,0,0,0,5,0,14,0,4,32,0,7,26,1,9,0,0,7,13,6,19,17,43,26,0,1,6,0,0,84,0,0,3,0,11,0,0,0,0,0,45,66,0,0,95,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
20150203,27,0,22,0,3,17,31,2,0,1,2,1,0,0,0,4,6,0,0,8,64,1,11,8,4,0,7,23,9,0,7,3,0,42,0,22,0,40,0,0,0,0,76,0,0,2,0,0,0,94,0,0,18,14,11,0,0,0,4,5,0,7,1,16,9,0,5,0,0,2,7,25,6,3,69,823,0,0,0,0,0,3,0,0,0,0,0,0,0,9,45,0,167,32,0,0,7,0,0,0,8,0,0,18,0,0,0,0,0,0,0,1
20150204,4,0,22,0,50,26,24,4,0,1,7,10,64,0,0,0,8,8,24,0,62,0,8,21,16,0,30,19,4,0,8,24,0,2,0,4,0,0,0,3,16,0,0,0,0,13,0,0,0,13,0,19,5,2,0,0,47,0,117,0,10,0,10,9,21,0,0,2,0,57,28,2,6,12,33,12,5,0,0,14,0,0,0,0,3,0,9,0,0,0,0,25,28,7,0,0,40,0,35,0,2,0,5,8,0,0,0,0,1,0,0,3
20150205,9,0,18,2,34,6,18,5,0,0,0,17,60,0,3,0,6,0,4,0,22,5,6,44,7,0,9,7,4,8,47,0,0,0,0,49,0,0,0,0,12,0,28,4,0,11,5,0,0,51,0,8,4,3,0,0,57,0,6,0,0,0,1,7,41,0,7,0,0,1,2,4,28,1,35,0,6,2,0,16,0,8,0,0,0,0,0,0,0,0,26,3,37,41,0,0,43,0,0,0,2,0,39,0,0,0,0,6,1,0,0,3
20150206,4,0,25,9,2,0,46,13,0,1,3,3,47,0,0,3,3,41,0,0,40,14,13,25,11,0,43,8,21,16,18,9,0,0,0,42,0,18,7,0,1,0,0,12,0,62,0,0,0,57,0,7,55,4,0,0,67,0,3,0,10,0,8,2,6,0,24,0,0,30,28,5,8,0,38,0,0,0,0,22,24,0,0,0,0,0,0,0,0,0,31,0,20,4,0,0,30,0,0,0,2,0,3,0,0,0,0,0,0,0,0,40
20150207,0,0,3,8,6,0,9,5,0,2,0,9,64,0,0,0,6,33,0,0,6,3,9,5,3,0,10,13,16,3,12,3,0,38,0,36,0,13,0,2,0,0,8,8,0,12,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,9,0,0,96,0,2,9,0,39,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,82,0,0,1,5,1,11,0,0,0,0,13,0,0,0,22
20150208,0,0,0,4,2,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,11,45,0,0,36,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,25,0,9,0,0,0,0,40,0,0,0,6,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,25
20150209,0,0,7,0,10,0,0,4,0,0,0,29,99,15,0,0,11,0,11,4,61,13,5,0,5,0,39,24,0,0,41,0,0,2,0,27,0,45,0,0,15,0,18,0,0,65,0,0,2,22,0,11,74,6,0,5,114,0,21,0,3,0,0,1,36,0,11,0,11,2,0,12,0,9,14,0,5,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,10,32,0,0,39,0,0,0,8,0,67,0,0,0,0,15,5,0,0,3
20150210,5,0,20,0,35,0,0,16,0,1,0,8,28,2,0,0,4,0,24,1,7,3,10,0,0,0,21,42,2,0,18,0,0,12,0,35,0,0,0,0,14,0,12,11,0,7,5,0,52,35,0,6,28,2,0,61,81,0,339,0,0,0,0,1,0,0,10,0,0,3,5,5,4,11,13,0,0,0,0,14,0,0,0,0,5,0,1,10,3,11,16,0,41,53,0,0,34,0,0,0,0,0,32,0,0,0,0,30,4,0,0,13
20150211,4,0,15,0,149,0,46,15,0,1,0,1,98,20,0,0,7,0,9,6,54,35,1,0,0,0,22,88,2,0,17,0,0,1,0,6,0,0,0,0,17,0,0,18,0,43,0,3,0,9,4,3,0,2,0,5,78,0,3,0,0,0,4,0,22,0,12,0,0,2,0,18,2,34,11,14,5,2,6,11,0,74,0,0,0,0,2,0,0,0,0,0,45,28,0,0,32,0,7,0,7,0,8,0,0,0,0,4,4,0,0,3
20150212,0,0,155,0,73,0,19,30,0,0,0,32,78,12,3,8,2,16,10,18,2,27,21,0,0,0,19,55,2,7,44,0,1,0,0,15,0,0,0,0,21,0,14,36,0,65,0,0,86,0,0,0,0,0,0,35,0,0,3,0,0,0,5,19,28,0,16,0,0,76,5,1,9,25,9,3,0,0,0,10,0,13,7,4,6,0,0,0,0,32,0,2,30,0,0,0,0,0,0,0,0,13,53,0,0,0,0,3,25,0,0,6
20150213,4,0,0,0,27,0,26,18,2,3,0,28,0,16,1,3,1,35,0,1,0,1,4,0,0,0,30,0,0,0,0,0,0,26,0,10,0,17,0,0,0,0,0,47,0,37,0,0,27,38,0,4,0,3,0,10,0,0,3,5,0,0,4,0,30,0,24,0,0,10,0,0,0,1,1,14,0,0,14,16,0,42,0,0,0,0,3,11,0,37,17,18,27,23,0,0,41,0,18,0,0,0,16,0,0,0,0,41,17,0,0,13
20150214,24,0,0,0,19,0,20,0,0,13,0,1,0,5,0,0,0,0,0,0,0,1,1,0,5,0,44,0,0,0,0,0,0,79,0,35,0,25,0,0,0,0,0,0,0,17,0,0,7,30,0,5,0,0,0,19,47,0,0,0,0,30,0,0,0,0,18,0,0,0,0,0,0,21,0,0,0,2,0,7,0,0,0,0,1,0,2,8,0,0,10,0,20,0,0,0,24,0,0,0,0,0,20,0,0,0,0,2,8,0,0,5
20150215,8,0,0,0,42,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,2,0,0,0,34,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,9,73,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
20150216,8,0,0,0,38,22,25,0,0,13,0,89,0,0,3,0,3,14,36,19,0,22,4,0,0,0,33,0,15,19,0,0,0,16,0,26,0,0,0,0,12,0,14,15,0,79,30,4,32,20,0,0,0,0,0,24,38,0,0,0,0,0,11,8,12,0,28,0,10,7,0,0,12,0,0,8,0,4,0,9,0,0,0,0,0,0,5,5,0,0,4,0,21,68,0,0,30,0,0,0,0,0,48,0,0,0,0,0,13,0,0,28
20150217,10,0,0,4,3,0,9,0,0,5,0,100,0,0,0,0,7,13,40,5,0,18,6,0,0,0,11,0,0,6,0,0,0,2,0,12,0,0,0,0,24,0,0,36,0,63,5,7,6,0,0,0,0,0,0,77,143,0,4,0,0,0,2,18,0,0,29,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,62,0,0,4,0,0,0,0,0,15,0,0,0,0,8,28,0,4,68
20150218,20,0,0,0,67,0,49,0,0,0,0,67,3,0,3,0,5,0,0,0,0,5,0,0,0,0,91,0,7,14,0,0,0,10,0,56,0,6,0,0,46,0,0,0,0,46,0,0,2,0,0,0,0,0,0,65,0,0,0,5,0,25,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20150219,8,0,0,6,110,0,59,0,0,0,0,125,1,0,0,0,1,0,0,0,0,106,0,0,0,0,1,0,12,9,0,0,0,57,0,41,0,36,0,0,0,0,0,36,0,71,0,0,0,24,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150220,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,35,0,0,0,11,1,0,0,0,0,31,0,0,0,28,0,0,0,0,0,0,0,0,0,0,35,0,0,0,7,27,0,0,0,0,0,0,0,66,2,0,0,0,8,0,0,0,0,109,0,0,53,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
20150221,4,0,5,0,0,5,0,0,0,0,0,0,46,0,0,0,0,0,29,0,22,0,0,0,0,0,0,4,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40,0,7,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,15,0,0,42,0,0,0,0,0,29,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0
20150222,7,0,18,0,0,10,0,0,0,8,0,0,14,0,0,0,0,0,15,0,10,0,0,32,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,45,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,10,0,0,11,0,0,0,0,1,0,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
20150223,0,0,26,10,0,31,0,16,0,0,0,0,42,17,0,0,8,0,15,15,71,0,0,9,12,0,0,27,0,0,12,2,0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,8,27,0,0,14,26,8,13,0,57,0,0,0,0,0,1,0,37,0,0,0,7,0,24,4,12,9,19,18,0,0,0,0,0,0,1,9,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,9,0,42,0,0,0,0,4,8,0,6,136
20150224,4,0,11,9,0,29,0,3,0,0,0,0,365,13,0,0,14,0,7,15,8,0,9,27,11,0,0,35,0,0,33,0,0,0,0,16,0,0,9,0,5,0,0,44,5,0,0,0,30,51,0,10,11,1,0,0,40,0,12,0,0,14,0,10,0,0,0,0,6,37,21,63,0,7,20,9,6,0,0,8,0,0,0,0,3,0,15,5,1,29,0,0,81,0,0,5,0,0,0,0,0,0,4,0,0,0,0,15,5,0,11,23
20150225,6,0,79,5,0,62,0,0,0,3,0,0,0,23,0,0,7,0,0,8,31,0,1,4,22,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,25,0,0,0,14,17,1,4,0,37,14,0,0,108,0,1,0,0,4,1,1,47,0,0,0,2,13,22,38,6,11,23,1,5,0,0,16,0,15,0,0,0,0,15,0,0,0,0,0,21,48,0,0,0,0,0,0,7,0,68,0,0,0,0,3,5,0,0,11
20150226,17,0,85,4,0,22,0,3,0,1,0,0,0,12,0,4,11,0,30,13,27,0,26,47,8,0,0,30,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,17,19,0,3,28,0,0,0,159,0,23,0,0,9,1,2,31,0,10,0,0,9,0,7,0,16,82,7,6,0,0,11,0,73,13,0,4,0,1,0,0,0,9,0,42,62,0,0,0,0,0,0,0,0,5,0,0,0,0,4,7,0,0,40
20150227,4,0,15,0,0,14,0,1,0,3,0,21,0,15,0,4,3,0,15,3,18,7,9,2,0,0,0,18,0,0,21,0,0,18,0,32,0,0,7,0,3,0,0,15,4,27,0,0,54,5,0,0,40,2,0,2,0,0,3,10,0,3,1,0,11,0,24,0,0,77,0,16,0,14,47,11,7,0,0,9,0,59,0,0,0,0,5,0,0,11,0,0,40,40,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,15
20150228,15,0,8,20,0,6,0,0,0,4,0,30,0,0,0,0,4,0,25,2,21,0,0,1,0,0,0,41,0,7,6,25,0,8,0,0,0,0,0,0,0,0,0,0,0,53,0,0,5,0,0,5,28,16,0,70,0,0,0,0,0,0,2,0,11,0,4,0,0,0,0,15,0,0,30,1,29,0,0,8,0,12,0,0,0,0,7,0,0,0,11,0,0,26,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
20150301,0,0,38,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,26,31,0,0,0,35,0,0,0,0,0,0,0,2,0,26,0,0,1,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
